place,catu,sexe,secu1,year_acc,victim_age,catv,obsm,motor,catr,circ,surf,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,lat,long,hour,nb_victim,nb_vehicules
1,1,1,2.0,2021,16.0,2.0,0.0,1.0,4,2.0,1.0,1.0,80.0,12,6,2,87,87106,1,1,0.0,7.0,45.680696,1.170076,21,1,1
1,1,1,2.0,2021,23.0,33.0,0.0,1.0,3,2.0,1.0,1.0,70.0,19,8,1,74,74160,1,9,0.0,7.0,45.87144,6.373352,16,1,1
1,1,1,1.0,2021,32.0,7.0,2.0,1.0,1,3.0,2.0,1.0,90.0,17,1,1,92,92036,1,1,1.0,5.0,48.93257,2.32193,12,12,12
10,3,1,0.0,2021,74.0,7.0,1.0,1.0,3,2.0,1.0,1.0,50.0,19,10,2,33,33478,2,1,1.0,6.0,45.013004,-0.002315,9,2,1
8,2,2,0.0,2021,6.0,7.0,0.0,1.0,3,2.0,1.0,1.0,80.0,9,11,2,63,63010,1,2,0.0,6.0,45.426016,3.724494,17,2,1
10,3,1,0.0,2021,44.0,7.0,1.0,1.0,4,1.0,1.0,1.0,30.0,14,11,5,69,69149,2,2,0.0,6.0,45.7151,4.80449,20,2,1
1,1,1,1.0,2021,49.0,7.0,2.0,1.0,7,3.0,1.0,1.0,30.0,5,5,1,54,54395,2,1,0.0,2.0,48.7027988695,6.1707343161,18,2,2
1,1,1,2.0,2021,34.0,2.0,1.0,1.0,3,2.0,2.0,8.0,50.0,22,1,5,51,51663,2,1,1.0,7.0,49.0519790597,3.9650127132,8,2,1
1,1,1,1.0,2021,20.0,7.0,0.0,1.0,1,3.0,1.0,1.0,130.0,19,12,3,27,27612,1,1,1.0,4.0,49.074414,1.400049,7,5,4
1,1,2,2.0,2021,27.0,30.0,0.0,1.0,4,2.0,2.0,1.0,50.0,29,10,1,49,49007,2,1,0.0,7.0,47.46679,-0.55384,15,1,1
1,1,1,2.0,2021,15.0,2.0,2.0,1.0,4,1.0,1.0,1.0,30.0,15,11,1,29,29019,2,2,0.0,3.0,48.38962,-4.51276,13,2,2
2,2,2,2.0,2021,32.0,2.0,2.0,1.0,2,2.0,1.0,1.0,60.0,11,7,3,987,98745,1,1,0.0,5.0,-16.603066,-151.536331,18,5,3
1,1,1,8.0,2021,29.0,80.0,2.0,3.0,4,1.0,1.0,5.0,50.0,12,5,1,69,69387,2,9,0.0,3.0,45.75298,4.83788,17,2,2
1,1,2,8.0,2021,22.0,50.0,2.0,3.0,4,1.0,1.0,1.0,50.0,13,9,1,82,82033,2,2,0.0,3.0,44.03881,1.10867,12,2,2
1,1,1,2.0,2021,38.0,43.0,2.0,1.0,4,2.0,1.0,1.0,50.0,20,8,1,66,66136,2,5,0.0,1.0,42.68747,2.90061,10,2,2
1,1,2,1.0,2021,20.0,7.0,2.0,1.0,4,3.0,1.0,1.0,50.0,29,9,1,72,72181,2,1,0.0,2.0,47.96679,0.21987,10,2,2
1,1,1,1.0,2021,38.0,17.0,0.0,1.0,3,2.0,2.0,3.0,80.0,5,7,1,71,71540,1,1,1.0,7.0,46.7710162908,4.4713549057,6,1,1
1,1,2,2.0,2021,37.0,30.0,0.0,1.0,3,2.0,2.0,1.0,90.0,10,9,1,87,87050,1,1,1.0,6.0,45.88422,1.19392,18,1,1
10,3,1,0.0,2021,47.0,7.0,1.0,1.0,4,2.0,2.0,1.0,30.0,24,5,1,75,75101,2,2,1.0,6.0,48.861707,2.341211,8,2,1
1,1,1,1.0,2021,95.0,7.0,0.0,1.0,4,2.0,1.0,3.0,80.0,7,1,1,79,79066,1,1,0.0,6.0,46.484972,-0.384076,13,1,1
1,1,1,2.0,2021,28.0,33.0,2.0,1.0,4,1.0,1.0,1.0,70.0,3,7,1,75,75117,2,1,0.0,3.0,48.89261,2.302462,12,2,2
10,3,1,0.0,2021,22.0,7.0,1.0,1.0,3,2.0,1.0,1.0,50.0,17,12,1,22,22162,2,9,1.0,6.0,48.777400177,-3.0431377892,10,2,1
1,1,1,2.0,2021,60.0,30.0,0.0,1.0,4,2.0,1.0,8.0,50.0,18,12,5,81,81065,2,1,0.0,6.0,43.604921,2.255287,1,1,1
10,3,2,0.0,2021,43.0,7.0,1.0,1.0,3,2.0,1.0,1.0,50.0,27,8,1,80,80021,2,1,0.0,6.0,49.88696,2.27848,13,2,1
1,1,1,1.0,2021,25.0,7.0,0.0,1.0,4,2.0,1.0,1.0,50.0,10,8,1,974,97416,1,1,0.0,7.0,-21.32979,55.4975,17,1,1
1,1,1,1.0,2021,42.0,7.0,0.0,1.0,7,2.0,1.0,3.0,50.0,13,2,1,13,13029,1,9,0.0,1.0,43.577886,5.074155,12,1,1
1,1,1,2.0,2021,43.0,50.0,2.0,3.0,4,2.0,1.0,1.0,50.0,26,10,1,92,92036,2,2,0.0,3.0,48.9377,2.2768,14,2,2
1,1,1,8.0,2021,39.0,7.0,0.0,1.0,4,2.0,1.0,1.0,50.0,7,6,1,49,49007,2,1,0.0,6.0,47.45461,-0.53415,16,1,1
1,1,1,2.0,2021,50.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,18,7,1,67,67052,1,1,0.0,1.0,48.448504,7.315156,12,2,2
1,1,1,1.0,2021,32.0,10.0,0.0,1.0,3,2.0,1.0,1.0,30.0,6,9,1,77,77300,1,1,1.0,7.0,48.942386,2.986524,15,1,1
1,1,1,2.0,2021,16.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,22,10,2,65,65331,2,3,0.0,3.0,43.21298,0.05078,7,2,2
1,1,1,2.0,2021,30.0,33.0,9.0,1.0,1,1.0,1.0,1.0,90.0,8,11,5,94,94073,1,1,0.0,6.0,48.77098,2.38721,21,1,1
2,2,2,1.0,2021,34.0,7.0,2.0,1.0,3,3.0,1.0,1.0,50.0,18,6,1,93,93051,2,2,0.0,2.0,48.84214,2.54316,17,3,2
1,1,1,1.0,2021,26.0,43.0,2.0,1.0,1,3.0,1.0,1.0,90.0,16,6,1,93,93008,1,1,0.0,2.0,48.90948,2.44641,10,2,2
3,2,2,1.0,2021,27.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,28,2,5,21,21231,2,5,0.0,3.0,47.320504,5.050415,0,4,2
1,1,1,2.0,2021,49.0,30.0,0.0,1.0,4,2.0,1.0,1.0,30.0,28,3,1,64,64102,2,1,0.0,7.0,43.4984,-1.45496,17,1,1
1,1,2,1.0,2021,64.0,7.0,2.0,1.0,1,3.0,1.0,1.0,90.0,5,7,1,93,93066,1,1,0.0,3.0,48.9218358415,2.365490464,18,2,2
1,1,1,1.0,2021,20.0,7.0,0.0,1.0,1,3.0,1.0,1.0,110.0,16,3,3,95,95488,1,1,0.0,6.0,49.0192447033,2.1394602136,2,1,1
2,2,2,1.0,2021,27.0,7.0,0.0,1.0,2,1.0,1.0,8.0,50.0,7,6,2,14,14341,1,6,1.0,6.0,49.1456,-0.33889,6,2,1
1,1,1,1.0,2021,44.0,10.0,4.0,1.0,2,3.0,1.0,1.0,110.0,1,10,3,13,13004,1,1,0.0,1.0,43.6523,4.66834,5,4,4
1,1,1,1.0,2021,52.0,7.0,0.0,1.0,3,2.0,1.0,3.0,80.0,3,4,1,36,36005,1,1,1.0,7.0,46.735986,1.844786,19,1,1
10,3,1,0.0,2021,15.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,8,9,1,67,67218,2,3,1.0,6.0,48.53205,7.71739,7,2,1
1,1,1,2.0,2021,16.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,26,9,2,50,50602,2,2,0.0,3.0,49.65285,-1.55261,20,2,2
10,3,1,0.0,2021,14.0,7.0,1.0,1.0,3,3.0,1.0,1.0,50.0,9,10,5,76,76259,2,9,0.0,6.0,49.7600797515,0.3694863617,20,2,1
2,2,2,1.0,2021,52.0,7.0,2.0,3.0,1,3.0,1.0,1.0,130.0,22,5,1,34,34076,1,1,0.0,3.0,43.658207,3.444209,17,3,2
2,2,1,1.0,2021,19.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,22,4,1,93,93001,2,1,0.0,2.0,48.9075469552,2.3791626429,18,3,2
1,1,1,1.0,2021,37.0,37.0,0.0,1.0,4,3.0,1.0,6.0,50.0,16,12,1,33,33318,2,1,0.0,6.0,44.7985,-0.66302,16,1,1
1,1,1,1.0,2021,28.0,7.0,2.0,1.0,1,3.0,2.0,1.0,70.0,1,11,1,93,93039,1,1,0.0,4.0,48.9266789645,2.3358397729,16,4,4
1,1,1,2.0,2021,32.0,30.0,2.0,1.0,4,2.0,1.0,1.0,50.0,18,4,1,33,33162,2,2,0.0,3.0,44.88323,-0.65503,19,2,2
10,3,1,0.0,2021,10.0,10.0,1.0,1.0,4,1.0,1.0,1.0,50.0,21,2,1,59,59139,2,1,0.0,6.0,50.117946,3.414385,14,2,1
1,1,1,2.0,2021,19.0,2.0,2.0,1.0,4,2.0,1.0,1.0,30.0,19,3,1,33,33200,2,1,0.0,3.0,44.87147,-0.67374,15,2,2
1,1,1,8.0,2021,23.0,50.0,2.0,3.0,4,2.0,1.0,1.0,30.0,18,9,1,94,94052,2,1,0.0,1.0,48.8325,2.47761,18,3,2
1,1,1,1.0,2021,20.0,1.0,0.0,1.0,3,1.0,1.0,1.0,50.0,8,9,1,92,92040,2,1,0.0,6.0,48.8232426977,2.2703397274,14,2,2
1,1,1,2.0,2021,28.0,1.0,2.0,5.0,1,3.0,2.0,1.0,90.0,16,7,3,75,75112,1,1,1.0,3.0,48.8215162124,2.4620640278,4,2,2
1,1,1,1.0,2021,22.0,7.0,2.0,1.0,2,2.0,1.0,1.0,50.0,25,5,1,202,202033,2,1,0.0,4.0,42.697,9.45272,17,3,3
1,1,1,2.0,2021,53.0,43.0,0.0,1.0,1,1.0,8.0,1.0,110.0,14,3,2,83,83054,2,1,0.0,7.0,43.158748,6.043988,5,1,1
10,3,2,0.0,2021,6.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,11,10,1,1,1333,2,1,0.0,6.0,45.928117,4.952585,12,2,1
1,1,1,1.0,2021,52.0,7.0,0.0,1.0,3,2.0,1.0,3.0,80.0,24,11,1,54,54491,1,1,0.0,6.0,49.3641393479,5.9316902896,8,1,1
1,1,1,1.0,2021,42.0,7.0,0.0,1.0,3,2.0,2.0,3.0,80.0,9,9,3,22,22277,1,1,1.0,7.0,48.379963,-2.894222,0,1,1
1,1,1,2.0,2021,27.0,33.0,2.0,1.0,4,2.0,1.0,1.0,50.0,16,11,1,13,13005,2,1,0.0,3.0,43.2997678741,5.569346336,17,2,2
1,1,1,8.0,2021,11.0,60.0,2.0,5.0,4,2.0,1.0,1.0,30.0,6,10,1,75,75117,2,2,0.0,3.0,48.891073,2.302541,12,2,2
10,3,2,0.0,2021,41.0,30.0,1.0,1.0,4,2.0,2.0,1.0,50.0,21,10,1,13,13210,2,1,1.0,6.0,43.2748685995,5.4156565539,8,2,1
1,1,1,1.0,2021,41.0,10.0,2.0,1.0,1,1.0,2.0,1.0,90.0,14,1,1,31,31555,1,1,1.0,3.0,43.60873,1.41095,15,4,2
1,1,1,1.0,2021,69.0,7.0,2.0,1.0,3,2.0,1.0,1.0,80.0,2,4,1,22,22067,1,1,0.0,4.0,48.534311,-3.188996,9,3,3
1,1,2,1.0,2021,22.0,7.0,2.0,1.0,3,2.0,1.0,1.0,50.0,12,4,1,7,7349,2,1,1.0,3.0,44.793986,4.777288,14,2,2
1,1,2,1.0,2021,47.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,1,4,1,47,47001,2,4,0.0,3.0,44.2066344335,0.6138611223,9,2,2
10,3,1,0.0,2021,64.0,7.0,1.0,1.0,7,2.0,2.0,1.0,50.0,7,12,4,45,45234,2,3,1.0,6.0,47.9119915283,1.9152903557,16,2,1
2,2,2,1.0,2021,22.0,7.0,2.0,1.0,3,2.0,1.0,1.0,50.0,7,5,1,86,86088,2,1,0.0,3.0,46.538433,0.288622,18,3,2
1,1,1,2.0,2021,22.0,2.0,0.0,1.0,4,2.0,1.0,1.0,50.0,29,8,1,37,37261,2,1,0.0,7.0,47.382358656,0.6920980562,17,1,1
1,1,2,8.0,2021,32.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,20,8,1,35,35238,2,3,0.0,3.0,48.12062,-1.67204,17,2,2
1,1,2,8.0,2021,25.0,50.0,0.0,3.0,7,2.0,1.0,4.0,50.0,2,9,1,31,31555,2,1,0.0,7.0,43.62636,1.45903,17,1,1
9,2,2,8.0,2021,50.0,37.0,0.0,3.0,4,2.0,1.0,6.0,50.0,19,3,1,75,75114,2,2,0.0,6.0,48.822663,2.322671,9,10,1
1,1,1,0.0,2021,33.0,32.0,2.0,1.0,2,2.0,1.0,1.0,70.0,4,6,3,978,97801,2,1,0.0,1.0,18.087989,-63.028457,19,3,2
10,3,2,0.0,2021,5.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,9,5,1,75,75115,2,3,0.0,6.0,48.829085,2.293269,16,3,1
4,2,2,1.0,2021,6.0,7.0,2.0,1.0,3,3.0,1.0,1.0,70.0,28,10,1,14,14437,2,9,0.0,3.0,49.1829,-0.3192,17,4,2
2,2,2,1.0,2021,33.0,7.0,2.0,1.0,3,2.0,1.0,1.0,50.0,12,2,1,61,61070,1,1,0.0,1.0,48.768986,-0.595936,15,3,2
1,1,1,1.0,2021,60.0,7.0,0.0,1.0,3,2.0,1.0,3.0,80.0,17,10,3,31,31210,1,1,0.0,6.0,43.389498,1.693809,0,1,1
10,3,1,0.0,2021,12.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,29,1,1,93,93051,2,1,0.0,6.0,48.8380341594,2.5723013719,16,2,1
2,2,2,1.0,2021,12.0,7.0,2.0,1.0,3,2.0,1.0,1.0,50.0,12,5,1,11,11069,2,1,0.0,2.0,43.2324,2.362,17,3,2
2,2,1,1.0,2021,32.0,7.0,2.0,2.0,4,2.0,2.0,1.0,50.0,7,8,5,25,25462,2,3,1.0,2.0,46.91702,6.34431,23,3,2
10,3,2,0.0,2021,83.0,7.0,1.0,1.0,3,2.0,1.0,1.0,50.0,28,10,1,92,92022,2,1,1.0,6.0,48.81763,2.19644,16,2,1
2,2,2,2.0,2021,26.0,33.0,2.0,1.0,1,3.0,1.0,1.0,90.0,17,7,1,6,6088,1,1,0.0,6.0,43.7223325283,7.2226953506,9,3,2
2,2,2,2.0,2021,22.0,30.0,0.0,1.0,3,2.0,2.0,1.0,50.0,22,6,1,51,51454,2,3,1.0,7.0,49.24848,4.01242,11,2,1
1,1,1,8.0,2021,27.0,30.0,0.0,1.0,4,2.0,1.0,1.0,50.0,18,12,1,92,92012,2,1,0.0,7.0,48.84715,2.23692,15,1,1
10,3,1,0.0,2021,24.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,25,7,5,33,33063,2,1,0.0,6.0,44.87177,-0.56181,3,2,1
1,1,1,2.0,2021,36.0,30.0,0.0,1.0,4,2.0,1.0,4.0,50.0,4,9,5,76,76351,2,4,0.0,6.0,49.50031,0.12676,2,1,1
1,1,1,2.0,2021,32.0,33.0,2.0,1.0,2,3.0,1.0,1.0,90.0,24,4,1,92,92019,1,1,0.0,3.0,48.7610236418,2.2517548115,20,2,2
1,1,1,2.0,2021,54.0,33.0,0.0,1.0,3,2.0,1.0,3.0,90.0,19,8,1,15,15061,1,1,0.0,6.0,45.154776,2.823915,11,1,1
1,1,1,1.0,2021,27.0,7.0,2.0,1.0,3,3.0,1.0,1.0,50.0,25,8,1,92,92026,2,1,0.0,3.0,48.8926,2.25929,14,2,2
4,2,1,1.0,2021,42.0,37.0,2.0,1.0,4,2.0,2.0,1.0,30.0,11,12,5,56,56098,2,2,1.0,3.0,47.7642,-3.34553,17,3,2
2,2,2,1.0,2021,45.0,7.0,2.0,1.0,1,1.0,1.0,1.0,90.0,10,3,1,13,13071,1,1,0.0,2.0,43.4097,5.3639,18,6,2
1,1,1,8.0,2021,31.0,7.0,5.0,1.0,2,3.0,1.0,1.0,110.0,21,4,3,91,91086,1,1,0.0,6.0,48.62436,2.37722,2,1,1
4,2,1,1.0,2021,13.0,7.0,2.0,1.0,3,2.0,1.0,1.0,50.0,20,8,1,201,201004,2,1,0.0,1.0,41.94609,8.77183,10,6,2
10,3,2,8.0,2021,36.0,7.0,1.0,1.0,3,3.0,1.0,1.0,90.0,27,5,3,11,11262,2,1,0.0,6.0,43.168046,2.983199,0,3,1
1,1,1,2.0,2021,57.0,33.0,0.0,1.0,3,2.0,1.0,3.0,70.0,15,7,1,76,76019,1,1,0.0,7.0,49.841875,1.086536,16,1,1
1,1,2,0.0,2021,61.0,80.0,0.0,3.0,4,2.0,1.0,1.0,50.0,20,4,1,88,88172,2,1,0.0,7.0,48.183968,6.714779,15,1,1
1,1,1,8.0,2021,23.0,7.0,0.0,1.0,3,2.0,1.0,3.0,50.0,24,7,3,32,32410,2,1,0.0,6.0,43.498441,0.935694,2,1,1
10,3,1,0.0,2021,7.0,7.0,1.0,2.0,4,2.0,1.0,1.0,30.0,20,6,1,92,92032,2,1,0.0,6.0,48.7870417439,2.293408066,16,2,1
1,1,1,0.0,2021,77.0,7.0,0.0,1.0,4,2.0,2.0,3.0,50.0,15,1,1,71,71207,2,1,0.0,7.0,46.923077,5.282473,15,2,1
1,1,1,2.0,2021,30.0,50.0,2.0,3.0,3,2.0,1.0,1.0,50.0,25,1,1,87,87085,2,1,0.0,3.0,45.82565,1.2702,14,2,2
10,3,2,0.0,2021,71.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,11,10,1,33,33009,2,1,0.0,6.0,44.65923,-1.16447,12,2,1
10,3,1,0.0,2021,21.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,1,4,1,65,65440,2,1,0.0,6.0,43.224859,0.078669,7,2,1
1,1,2,2.0,2021,51.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,4,4,1,93,93048,2,2,0.0,3.0,48.8526186322,2.417927761,8,2,2
1,1,1,2.0,2021,51.0,31.0,0.0,1.0,4,1.0,2.0,1.0,50.0,10,9,1,76,76351,2,1,0.0,7.0,49.48944,0.11738,13,2,2
1,1,1,2.0,2021,41.0,33.0,0.0,1.0,3,2.0,1.0,1.0,80.0,6,8,1,60,60020,1,9,0.0,7.0,49.1542486245,2.9865517615,15,1,1
2,2,1,1.0,2021,21.0,7.0,0.0,1.0,3,2.0,1.0,3.0,80.0,19,9,1,33,33406,1,1,0.0,6.0,44.895204,-0.056861,9,3,1
1,1,2,1.0,2021,32.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,28,9,1,37,37233,2,1,0.0,4.0,47.3792844727,0.7223211564,19,4,3
1,1,1,1.0,2021,61.0,7.0,0.0,1.0,4,2.0,1.0,3.0,80.0,25,12,1,34,34178,1,1,0.0,6.0,43.441815,3.119457,11,3,1
5,2,1,8.0,2021,67.0,37.0,2.0,1.0,4,1.0,1.0,6.0,50.0,25,11,1,37,37261,2,6,0.0,3.0,47.3795310775,0.693184558,13,5,2
1,1,2,1.0,2021,56.0,7.0,2.0,2.0,2,3.0,2.0,1.0,70.0,1,10,5,78,78321,1,1,1.0,2.0,48.797923,1.912266,21,5,2
1,1,1,2.0,2021,51.0,33.0,2.0,1.0,4,2.0,1.0,1.0,50.0,15,7,1,45,45169,2,3,0.0,2.0,47.9103529808,1.8575656563,14,2,2
1,1,1,0.0,2021,71.0,7.0,0.0,1.0,4,2.0,2.0,8.0,50.0,26,3,1,76,76159,1,1,1.0,7.0,49.7833837276,0.6481970846,16,1,1
1,1,1,0.0,2021,52.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,30,5,1,1,1451,2,1,0.0,6.0,46.2116,5.2136,14,5,2
10,3,1,8.0,2021,18.0,10.0,1.0,1.0,3,2.0,2.0,1.0,50.0,5,12,2,29,29124,2,1,0.0,6.0,48.564835,-4.31285,18,2,1
1,1,2,2.0,2021,63.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,2,8,1,43,43016,1,1,0.0,5.0,45.3909015,3.353034,15,3,3
1,1,2,1.0,2021,76.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,23,12,1,86,86194,2,1,0.0,3.0,46.591282,0.3584,15,2,2
1,1,1,8.0,2021,40.0,1.0,2.0,5.0,4,2.0,1.0,1.0,30.0,10,11,5,33,33063,2,2,0.0,3.0,44.85358,-0.54168,21,2,2
1,1,1,1.0,2021,74.0,7.0,2.0,1.0,3,2.0,1.0,1.0,80.0,17,6,1,16,16413,1,1,0.0,1.0,46.049133,0.11068,18,3,2
10,3,1,0.0,2021,70.0,7.0,2.0,1.0,4,3.0,1.0,1.0,70.0,25,6,1,4,4070,2,6,0.0,6.0,44.0825,6.21749,16,2,1
1,1,1,1.0,2021,22.0,7.0,0.0,1.0,2,2.0,1.0,1.0,50.0,12,9,5,94,94078,2,1,0.0,6.0,48.723271,2.444135,21,1,1
1,1,2,1.0,2021,22.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,26,5,1,13,13209,2,3,0.0,3.0,43.2566159802,5.4082500055,6,2,2
1,1,2,8.0,2021,52.0,50.0,2.0,3.0,4,3.0,1.0,1.0,50.0,6,3,1,33,33039,2,1,0.0,2.0,44.78612,-0.56345,10,2,2
1,1,2,1.0,2021,65.0,7.0,2.0,1.0,3,2.0,2.0,1.0,80.0,28,1,1,12,12289,1,1,1.0,3.0,44.502352,2.235782,14,4,2
10,3,2,0.0,2021,57.0,1.0,1.0,5.0,4,1.0,1.0,5.0,50.0,16,6,1,69,69386,2,1,0.0,6.0,45.7718699086,4.8408164423,13,2,1
10,3,1,0.0,2021,16.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,19,10,1,27,27229,2,6,1.0,6.0,49.02318,1.16907,16,2,1
1,1,2,8.0,2021,50.0,7.0,0.0,1.0,2,3.0,2.0,1.0,90.0,5,8,3,91,91421,1,1,1.0,7.0,48.70795,2.44254,0,1,1
1,1,1,0.0,2021,32.0,7.0,0.0,1.0,4,2.0,2.0,3.0,80.0,16,10,3,71,71209,1,1,1.0,6.0,46.564489,5.27848,2,1,1
1,1,1,2.0,2021,17.0,2.0,2.0,1.0,4,2.0,1.0,5.0,50.0,14,4,1,64,64102,2,3,0.0,3.0,43.4899437635,-1.4679434896,17,2,2
10,3,1,0.0,2021,14.0,7.0,1.0,1.0,4,3.0,1.0,1.0,50.0,11,1,2,75,75106,2,1,0.0,6.0,48.84617,2.317873,16,2,1
10,3,1,0.0,2021,20.0,7.0,1.0,1.0,4,2.0,1.0,1.0,50.0,3,9,1,49,49007,2,1,0.0,6.0,47.47208,-0.59019,19,2,1
10,3,1,0.0,2021,60.0,37.0,1.0,1.0,4,1.0,1.0,1.0,50.0,13,4,1,59,59178,2,3,0.0,6.0,50.36731,3.08414,15,2,1
1,1,1,2.0,2021,33.0,33.0,2.0,1.0,2,3.0,2.0,1.0,110.0,25,1,1,974,97415,1,1,1.0,3.0,-20.980474,55.294629,17,2,2
1,1,1,1.0,2021,35.0,7.0,9.0,1.0,2,3.0,1.0,1.0,50.0,25,9,1,94,94078,2,7,0.0,2.0,48.74578,2.44664,14,2,2
2,2,2,1.0,2021,64.0,7.0,2.0,1.0,3,2.0,2.0,1.0,70.0,5,10,1,23,23178,2,2,0.0,1.0,45.828336,2.336617,17,3,2
1,1,1,1.0,2021,41.0,7.0,9.0,6.0,4,2.0,1.0,1.0,50.0,5,2,1,973,97302,2,1,0.0,3.0,4.93071,-52.30912,8,3,2
1,1,1,2.0,2021,41.0,34.0,2.0,1.0,1,3.0,1.0,1.0,90.0,11,6,1,92,92078,1,1,0.0,5.0,48.9283084303,2.3316245851,18,3,3
2,2,1,1.0,2021,77.0,7.0,2.0,1.0,3,2.0,1.0,1.0,80.0,8,8,1,7,7288,1,3,0.0,5.0,44.718357,4.492915,11,6,4
10,3,1,8.0,2021,7.0,7.0,1.0,1.0,4,2.0,1.0,1.0,30.0,3,9,1,76,76498,2,3,0.0,6.0,49.43031,1.0538,16,2,1
10,3,2,8.0,2021,13.0,30.0,1.0,1.0,4,2.0,1.0,1.0,50.0,16,11,1,93,93031,2,1,0.0,6.0,48.9587879356,2.3126979454,15,2,1
1,1,1,0.0,2021,20.0,50.0,0.0,3.0,3,2.0,2.0,1.0,80.0,29,1,3,47,47326,1,1,1.0,3.0,44.51174,0.272781,5,2,2
1,1,2,8.0,2021,61.0,7.0,0.0,1.0,4,1.0,1.0,4.0,50.0,20,1,2,93,93014,2,1,0.0,6.0,48.90822,2.53608,7,1,1
2,2,2,1.0,2021,20.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,8,8,5,13,13205,2,9,0.0,2.0,43.29,5.4,3,3,2
2,2,2,1.0,2021,77.0,7.0,2.0,1.0,7,2.0,1.0,6.0,50.0,16,4,1,31,31044,2,6,0.0,3.0,43.592871,1.505615,17,3,2
1,1,1,2.0,2021,28.0,33.0,2.0,1.0,3,2.0,1.0,1.0,80.0,27,6,1,13,13067,1,1,0.0,3.0,43.76426,5.062037,15,4,2
1,1,1,2.0,2021,70.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,12,8,1,83,83123,2,1,0.0,2.0,43.13069,5.78192,14,2,2
1,1,1,2.0,2021,27.0,33.0,2.0,1.0,2,2.0,1.0,1.0,90.0,23,9,1,91,91363,1,1,0.0,3.0,48.634848,2.21359,7,2,2
1,1,1,1.0,2021,37.0,10.0,2.0,3.0,4,2.0,2.0,1.0,50.0,2,5,1,75,75111,2,2,0.0,3.0,48.864024,2.381077,14,3,2
2,2,2,2.0,2021,53.0,43.0,0.0,1.0,2,2.0,1.0,1.0,70.0,19,12,1,974,97415,1,1,1.0,6.0,-21.016974,55.254793,12,2,1
1,1,2,1.0,2021,74.0,7.0,2.0,1.0,3,2.0,1.0,1.0,70.0,20,1,1,62,62108,1,1,0.0,1.0,50.426972,1.602684,16,3,2
1,1,1,2.0,2021,16.0,2.0,0.0,1.0,3,2.0,1.0,4.0,50.0,21,7,1,31,31135,2,1,0.0,6.0,43.203842,1.076649,7,1,1
10,3,2,8.0,2021,32.0,30.0,1.0,1.0,4,2.0,1.0,1.0,50.0,21,7,5,75,75111,2,3,0.0,6.0,48.864405,2.36913,22,2,1
1,1,1,0.0,2021,20.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,2,7,1,71,71171,2,1,0.0,3.0,46.868176,4.650956,17,2,2
1,1,2,2.0,2021,24.0,33.0,0.0,1.0,3,2.0,1.0,1.0,80.0,14,8,1,68,68182,1,1,0.0,7.0,47.49764,7.477012,9,1,1
10,3,1,0.0,2021,25.0,7.0,1.0,1.0,3,2.0,2.0,1.0,50.0,11,12,1,973,97302,2,1,0.0,6.0,4.92913,-52.31584,6,2,1
1,1,1,1.0,2021,52.0,7.0,2.0,1.0,4,2.0,1.0,1.0,50.0,17,6,1,69,69387,2,1,0.0,2.0,45.73714,4.82886,11,2,2
2,2,1,8.0,2021,42.0,7.0,2.0,1.0,1,3.0,1.0,1.0,110.0,7,1,1,62,62548,1,1,0.0,5.0,50.937476,1.94767,14,4,3
1,1,1,2.0,2021,57.0,33.0,2.0,1.0,4,2.0,1.0,1.0,50.0,25,5,1,35,35055,2,1,0.0,3.0,48.09803,-1.62081,8,3,2
1,1,1,2.0,2021,27.0,2.0,0.0,1.0,9,2.0,1.0,5.0,25.0,8,9,3,17,17019,1,1,0.0,7.0,46.215814,-1.51802,1,1,1
2,2,2,2.0,2021,25.0,33.0,0.0,1.0,3,2.0,1.0,3.0,80.0,21,9,1,71,71321,1,1,0.0,7.0,46.786959,4.557899,13,2,1
